Date,Price,Open,High,Low,Vol.,Change %
1/21/2020,42025.70,41480.90,42414.80,41480.90,766.69K,1.31%
1/22/2020,43193.00,42025.70,43426.50,41870.00,982.75K,2.78%
1/30/2020,41013.90,42414.80,42726.10,40469.20,1.75M,-5.05%
1/31/2020,40080.00,40702.60,41714.40,40080.00,1.45M,-2.28%
2/3/2020,41636.50,38757.00,42803.90,37278.30,1.97M,3.88%
2/4/2020,42337.00,42337.00,42570.40,41714.40,1.77M,1.68%
2/5/2020,41636.50,42726.10,42959.60,41636.50,903.92K,-1.65%
2/6/2020,41403.10,41558.70,42103.50,41247.40,1.85M,-0.56%
2/7/2020,40235.70,41013.90,41480.90,40157.90,1.89M,-2.82%
2/10/2020,38212.20,39613.10,39846.50,38212.20,1.40M,-5.03%
2/11/2020,39535.20,38212.20,40002.20,38212.20,1.15M,3.46%
2/12/2020,39535.20,40080.00,40313.50,39457.40,886.11K,0.00%
2/13/2020,39223.90,39457.40,39690.90,38834.80,727.98K,-0.79%
2/14/2020,38912.60,38990.50,39379.60,38912.60,788.63K,-0.79%
2/17/2020,40080.00,39068.30,40080.00,38990.50,1.09M,3.00%
2/18/2020,40469.20,40391.30,40936.10,40080.00,1.11M,0.97%
2/19/2020,39924.40,40469.20,40547.00,39846.50,468.18K,-1.35%
2/20/2020,39924.40,40391.30,40469.20,39846.50,695.27K,0.00%
2/21/2020,38523.50,39924.40,39924.40,37939.80,3.29M,-3.51%
2/24/2020,36033.10,37511.80,37978.70,36033.10,1.36M,-6.46%
2/25/2020,37978.70,35021.40,37978.70,35021.40,1.11M,5.40%
2/26/2020,36577.90,37044.80,37589.60,36461.10,787.76K,-3.69%
2/27/2020,36655.70,36577.90,37122.70,36149.80,908.91K,0.21%
2/28/2020,35410.50,35799.60,36110.90,35060.30,1.22M,-3.40%
3/2/2020,35138.10,35721.80,35721.80,35021.40,714.74K,-0.77%
3/3/2020,36500.10,36422.20,37161.60,35566.20,1.28M,3.88%
3/4/2020,35916.40,36577.90,36577.90,35721.80,828.01K,-1.60%
3/5/2020,36305.50,36227.70,36772.50,36188.80,1.10M,1.08%
3/6/2020,36461.10,35410.50,36694.60,35410.50,699.27K,0.43%
3/9/2020,33931.80,34009.70,34787.90,33931.80,1.19M,-6.94%
3/10/2020,32997.90,33075.70,34243.10,32141.80,1.72M,-2.75%
3/11/2020,30702.10,33854.00,33854.00,30702.10,1.91M,-6.96%
3/12/2020,28561.90,28600.80,29340.10,28561.90,1.93M,-6.97%
3/13/2020,27238.90,26577.30,28561.90,26577.30,2.93M,-4.63%
3/16/2020,25526.70,27238.90,27978.20,25332.10,2.76M,-6.29%
3/17/2020,26304.90,23814.50,26382.80,23814.50,2.23M,3.05%
3/18/2020,26888.60,26460.60,27628.00,26421.70,2.19M,2.22%
3/19/2020,25993.60,26421.70,26616.20,25487.80,1.14M,-3.33%
3/20/2020,25760.20,26149.30,26499.50,25604.50,970.09K,-0.90%
3/23/2020,23970.20,24125.80,24826.30,23970.20,3.43M,-6.95%
3/24/2020,24592.80,24125.80,24865.20,23892.40,1.54M,2.60%
3/25/2020,25838.00,25993.60,26032.60,25526.70,2.03M,5.06%
3/26/2020,25915.80,25682.30,26616.20,25020.80,1.44M,0.30%
3/27/2020,25682.30,25760.20,26266.00,25215.40,1.42M,-0.90%
3/30/2020,24048.00,24125.80,24826.30,23892.40,1.72M,-6.36%
3/31/2020,24009.10,24904.10,25020.80,22958.50,1.28M,-0.16%
4/1/2020,24981.90,24048.00,25682.30,23970.20,1.50M,4.05%
4/3/2020,26694.10,25371.00,26694.10,25371.00,1.95M,6.85%
4/6/2020,28561.90,27783.60,28561.90,27316.70,2.37M,7.00%
4/7/2020,28795.40,29184.50,29340.10,28017.10,2.26M,0.82%
4/8/2020,29534.70,27861.50,29573.60,27316.70,1.83M,2.57%
4/9/2020,29340.10,29534.70,30040.60,29301.20,1.70M,-0.66%
4/10/2020,28717.50,29028.80,29418.00,28561.90,1.51M,-2.12%
4/13/2020,28912.10,28561.90,29340.10,28484.10,1.33M,0.68%
4/14/2020,28406.20,28834.30,29223.40,27861.50,1.53M,-1.75%
4/15/2020,29028.80,28561.90,29340.10,28561.90,1.39M,2.19%
4/16/2020,29028.80,28951.00,29028.80,28600.80,1.52M,0.00%
4/17/2020,29106.70,29456.90,29729.30,28951.00,1.45M,0.27%
4/20/2020,28873.20,29495.80,29573.60,28756.40,1.73M,-0.80%
4/21/2020,27005.40,28017.10,28639.70,27005.40,2.82M,-6.47%
4/22/2020,28172.80,25760.20,28834.30,25760.20,1.78M,4.32%
4/23/2020,28172.80,28795.40,28951.00,28094.90,993.50K,0.00%
4/24/2020,28017.10,28367.30,28367.30,27472.30,745.70K,-0.55%
4/27/2020,27316.70,28172.80,28328.40,27316.70,1.52M,-2.50%
4/28/2020,27355.60,27316.70,27861.50,26849.70,741.40K,0.14%
4/29/2020,27705.80,27238.90,27939.30,27238.90,748.95K,1.28%
5/4/2020,27472.30,27705.80,28328.40,27316.70,824.59K,-0.84%
5/5/2020,27472.30,27472.30,27861.50,27394.50,537.86K,0.00%
5/6/2020,28017.10,27589.10,28017.10,27472.30,929.84K,1.98%
5/7/2020,29223.40,28250.60,29262.30,28250.60,3.18M,4.31%
5/8/2020,29573.60,29534.70,30585.30,29223.40,3.22M,1.20%
5/11/2020,29962.70,29962.70,30351.90,29534.70,1.52M,1.32%
5/12/2020,30001.60,29807.10,30079.50,29534.70,2.07M,0.13%
5/13/2020,30818.80,29807.10,30974.50,29418.00,3.43M,2.72%
5/14/2020,30896.60,30351.90,31519.20,30351.90,2.51M,0.25%
5/15/2020,30040.60,30974.50,31207.90,29884.90,2.40M,-2.77%
5/18/2020,30274.00,29923.80,30274.00,29573.60,2.34M,0.78%
5/19/2020,30429.70,31052.30,31052.30,30274.00,2.12M,0.51%
5/20/2020,30468.60,30351.90,30585.30,29962.70,1.13M,0.13%
5/21/2020,30896.60,30741.00,31246.90,30702.10,3.11M,1.40%
5/22/2020,30585.30,30896.60,31130.10,30585.30,1.43M,-1.01%
5/25/2020,30857.70,30585.30,30974.50,30351.90,1.12M,0.89%
5/26/2020,32686.60,30935.60,32686.60,30935.60,3.72M,5.93%
5/27/2020,30974.50,33270.30,33270.30,30974.50,2.88M,-5.24%
5/28/2020,31674.90,31130.10,31869.50,30974.50,2.41M,2.26%
5/29/2020,31207.90,31441.40,31519.20,30974.50,2.10M,-1.47%
6/1/2020,32258.60,31363.60,32336.40,31324.70,1.39M,3.37%
6/2/2020,31558.20,32297.50,32608.80,31519.20,1.88M,-2.17%
6/3/2020,31908.40,31830.50,32064.00,31519.20,1.13M,1.11%
6/4/2020,32531.00,32064.00,32920.10,31986.20,2.53M,1.95%
6/5/2020,32764.40,32531.00,32842.30,32102.90,1.53M,0.72%
6/8/2020,34243.10,33231.40,34243.10,33075.70,3.13M,4.51%
6/9/2020,33737.30,34321.00,34321.00,33698.40,1.41M,-1.48%
6/10/2020,33854.00,33542.70,34321.00,33075.70,1.63M,0.35%
6/11/2020,31519.20,33854.00,34009.70,31519.20,3.00M,-6.90%
6/12/2020,33075.70,30741.00,33075.70,30741.00,2.41M,4.94%
6/15/2020,31052.30,32920.10,32920.10,31052.30,1.89M,-6.12%
6/16/2020,31674.90,32297.50,32375.30,31519.20,1.21M,2.01%
6/17/2020,31363.60,31674.90,31986.20,31013.40,1.03M,-0.98%
6/18/2020,31519.20,31363.60,31597.10,31130.10,791.70K,0.50%
6/19/2020,32258.60,32064.00,32258.60,31674.90,906.10K,2.35%
6/22/2020,32141.80,32297.50,32569.90,31752.70,783.40K,-0.36%
6/23/2020,31674.90,31947.30,32180.80,31519.20,1.40M,-1.45%
6/24/2020,31363.60,31674.90,32064.00,31285.80,870.40K,-0.98%
6/25/2020,31130.10,31130.10,31324.70,30974.50,995.90K,-0.74%
6/26/2020,31052.30,31830.50,31830.50,30896.60,902.20K,-0.25%
6/29/2020,29962.70,30585.30,30741.00,29884.90,1.68M,-3.51%
6/30/2020,29495.80,30351.90,30390.80,29418.00,1.08M,-1.56%
7/1/2020,30507.50,29495.80,30663.20,29495.80,967.60K,3.43%
7/2/2020,30351.90,30702.10,30702.10,30118.40,630.70K,-0.51%
7/3/2020,30429.70,30546.40,30585.30,30196.20,688.40K,0.26%
7/6/2020,31207.90,30663.20,31285.80,30429.70,952.90K,2.56%
7/7/2020,31597.10,31441.40,31791.60,31324.70,1.38M,1.25%
7/8/2020,31558.20,31519.20,31674.90,31130.10,966.70K,-0.12%
7/9/2020,32375.30,31558.20,32608.80,31558.20,1.93M,2.59%
7/10/2020,32297.50,32064.00,32414.20,31713.80,1.30M,-0.24%
7/13/2020,32141.80,32414.20,32569.90,31908.40,1.31M,-0.48%
7/14/2020,32102.90,31791.60,32141.80,31674.90,1.25M,-0.12%
7/15/2020,32180.80,32453.10,32453.10,32141.80,868.40K,0.24%
7/16/2020,32180.80,32180.80,32219.70,31908.40,595.30K,0.00%
7/17/2020,32375.30,32219.70,32569.90,32219.70,1.69M,0.60%
7/20/2020,31752.70,32453.10,32492.10,31752.70,1.05M,-1.92%
7/21/2020,31752.70,31908.40,31908.40,31402.50,471.10K,0.00%
7/22/2020,31130.10,31908.40,31908.40,30741.00,944.00K,-1.96%
7/23/2020,31013.40,31130.10,31480.30,30857.70,961.30K,-0.37%
7/24/2020,29729.30,31013.40,31013.40,29379.00,2.27M,-4.14%
7/27/2020,27666.90,28017.10,29418.00,27666.90,1.94M,-6.94%
7/28/2020,29456.90,28017.10,29456.90,28017.10,1.50M,6.47%
7/29/2020,28756.40,28639.70,28951.00,27861.50,912.70K,-2.38%
7/30/2020,28951.00,29184.50,29184.50,28017.10,528.10K,0.68%
7/31/2020,28523.00,28017.10,28989.90,28017.10,603.60K,-1.48%
8/3/2020,28951.00,28250.60,29067.70,28250.60,813.30K,1.50%
8/4/2020,29495.80,29573.60,29573.60,29184.50,621.30K,1.88%
8/5/2020,30157.30,29418.00,30351.90,29262.30,1.15M,2.24%
8/6/2020,29768.20,30079.50,30274.00,29729.30,751.20K,-1.29%
8/7/2020,29651.40,29768.20,30040.60,29534.70,669.20K,-0.39%
8/10/2020,29651.40,29923.80,30118.40,29651.40,672.60K,0.00%
8/11/2020,29962.70,29846.00,30040.60,29651.40,982.00K,1.05%
8/12/2020,30507.50,30040.60,30624.30,30040.60,1.21M,1.82%
8/13/2020,30857.70,30741.00,30896.60,30585.30,847.00K,1.15%
8/14/2020,30351.90,30624.30,30818.80,30196.20,1.24M,-1.64%
8/17/2020,30118.40,30274.00,30351.90,29923.80,793.60K,-0.77%
8/18/2020,29884.90,30351.90,30351.90,29884.90,834.20K,-0.78%
8/19/2020,30040.60,29884.90,30235.10,29884.90,435.60K,0.52%
8/20/2020,29768.20,30040.60,30235.10,29768.20,1.08M,-0.91%
8/21/2020,30313.00,29884.90,30546.40,29884.90,1.38M,1.83%
8/24/2020,30857.70,30741.00,31052.30,30507.50,1.18M,1.80%
8/25/2020,30741.00,31052.30,31130.10,30663.20,1.12M,-0.38%
8/26/2020,30624.30,30741.00,30741.00,30585.30,1.05M,-0.38%
8/27/2020,30429.70,30585.30,30663.20,30351.90,1.38M,-0.64%
8/28/2020,31558.20,30741.00,31908.40,30585.30,3.81M,3.71%
8/31/2020,31869.50,31597.10,32141.80,31558.20,2.52M,0.99%
9/1/2020,32219.70,31519.20,32219.70,31441.40,2.67M,1.10%
9/3/2020,32842.30,32297.50,32842.30,32064.00,3.35M,1.93%
9/4/2020,32764.40,32141.80,32920.10,32102.90,2.52M,-0.24%
9/7/2020,31597.10,32842.30,32842.30,31597.10,2.83M,-3.56%
9/8/2020,31791.60,31752.70,31908.40,31169.00,1.59M,0.62%
9/9/2020,31752.70,31285.80,31869.50,31207.90,1.01M,-0.12%
9/10/2020,31519.20,31986.20,32025.10,31519.20,1.07M,-0.74%
9/11/2020,31480.30,31519.20,31636.00,31324.70,972.50K,-0.12%
9/14/2020,31519.20,31558.20,31752.70,31480.30,1.17M,0.12%
9/15/2020,31713.80,31674.90,32064.00,31441.40,1.40M,0.62%
9/16/2020,31558.20,31830.50,31830.50,31480.30,687.10K,-0.49%
9/17/2020,31519.20,31674.90,31986.20,31363.60,1.91M,-0.12%
9/18/2020,31908.40,31597.10,31908.40,31519.20,1.76M,1.23%
9/21/2020,31752.70,32064.00,32297.50,31674.90,1.27M,-0.49%
9/22/2020,31674.90,31674.90,31830.50,31480.30,1.46M,-0.25%
9/23/2020,32219.70,31752.70,32608.80,31752.70,2.65M,1.72%
9/24/2020,31830.50,32064.00,32336.40,31752.70,1.92M,-1.21%
9/25/2020,31752.70,31908.40,31986.20,31558.20,1.68M,-0.24%
9/28/2020,32141.80,31947.30,32453.10,31752.70,2.46M,1.23%
9/29/2020,31636.00,32297.50,32647.70,31597.10,2.54M,-1.57%
9/30/2020,31752.70,31674.90,31830.50,31519.20,1.17M,0.37%
10/1/2020,31869.50,31752.70,32025.10,31752.70,1.46M,0.37%
10/2/2020,31636.00,31908.40,32258.60,29962.70,2.21M,-0.73%
10/5/2020,31441.40,31908.40,31908.40,31285.80,1.97M,-0.62%
10/6/2020,31480.30,31558.20,31752.70,31363.60,1.90M,0.12%
10/7/2020,31480.30,31441.40,31830.50,31363.60,1.48M,0.00%
10/8/2020,31441.40,31597.10,31636.00,30974.50,2.38M,-0.12%
10/9/2020,31402.50,31363.60,31519.20,31207.90,1.07M,-0.12%
10/12/2020,31869.50,32375.30,32647.70,31674.90,4.44M,1.49%
10/13/2020,32102.90,31908.40,32569.90,31597.10,2.49M,0.73%
10/14/2020,33387.10,32531.00,33426.00,32297.50,8.58M,4.00%
10/15/2020,32881.20,33815.10,33815.10,32842.30,3.72M,-1.52%
10/16/2020,32842.30,32881.20,33620.50,32531.00,3.03M,-0.12%
10/19/2020,32608.80,33036.80,33036.80,32453.10,3.38M,-0.71%
10/20/2020,32686.60,32297.50,33075.70,32297.50,2.42M,0.24%
10/21/2020,32959.00,32997.90,33854.00,32803.40,3.80M,0.83%
10/22/2020,33426.00,32920.10,33426.00,32608.80,2.18M,1.42%
10/23/2020,33309.20,33776.20,33776.20,33309.20,2.44M,-0.35%
10/26/2020,31908.40,33075.70,33464.90,31908.40,4.25M,-4.21%
10/27/2020,31674.90,31908.40,32297.50,31674.90,3.32M,-0.73%
10/28/2020,30585.30,31519.20,31674.90,30585.30,3.65M,-3.44%
10/29/2020,30079.50,30196.20,30741.00,29923.80,3.55M,-1.65%
10/30/2020,29962.70,30351.90,30507.50,29690.30,2.11M,-0.39%
11/2/2020,30274.00,29962.70,30429.70,29962.70,1.36M,1.04%
11/3/2020,30663.20,30351.90,30741.00,30351.90,1.30M,1.29%
11/4/2020,30935.60,30663.20,31207.90,30624.30,1.36M,0.89%
11/5/2020,30390.80,30935.60,30935.60,30390.80,1.61M,-1.76%
11/6/2020,30390.80,30702.10,30702.10,30235.10,813.30K,0.00%
11/9/2020,30546.40,30702.10,30702.10,30429.70,1.49M,0.51%
11/10/2020,30663.20,31013.40,31130.10,30663.20,1.71M,0.38%
11/11/2020,30663.20,30663.20,30857.70,30468.60,910.40K,0.00%
11/12/2020,30818.80,30741.00,30974.50,30663.20,1.42M,0.51%
11/13/2020,31363.60,30896.60,31363.60,30857.70,2.31M,1.77%
11/16/2020,31052.30,31402.50,31752.70,31052.30,2.44M,-0.99%
11/17/2020,31363.60,31130.10,31363.60,30935.60,1.83M,1.00%
11/18/2020,31169.00,31363.60,31402.50,31130.10,1.98M,-0.62%
11/19/2020,31441.40,31207.90,31752.70,31207.90,2.25M,0.87%
11/20/2020,32064.00,31674.90,32102.90,31674.90,3.17M,1.98%
11/23/2020,31986.20,32297.50,32297.50,31558.20,1.65M,-0.24%
11/24/2020,31674.90,31947.30,31986.20,31441.40,2.46M,-0.97%
11/25/2020,32141.80,31908.40,32258.60,31558.20,3.49M,1.47%
11/26/2020,33153.60,32141.80,33153.60,31908.40,5.48M,3.15%
11/27/2020,33036.80,33309.20,33348.10,32725.50,2.92M,-0.35%
11/30/2020,32453.10,33036.80,33075.70,32453.10,2.15M,-1.77%
12/1/2020,32453.10,31908.40,32531.00,31752.70,3.66M,0.00%
12/2/2020,32297.50,32492.10,32686.60,32219.70,2.31M,-0.48%
12/3/2020,32375.30,32336.40,32608.80,32219.70,2.31M,0.24%
12/4/2020,32414.20,32375.30,32920.10,32297.50,3.22M,0.12%
12/7/2020,33464.90,32686.60,33620.50,32569.90,5.18M,3.24%
12/8/2020,33231.40,33698.40,33698.40,33036.80,2.71M,-0.70%
12/9/2020,34087.50,33387.10,34243.10,33270.30,4.63M,2.58%
12/10/2020,34204.20,34087.50,34865.70,34009.70,4.82M,0.34%
12/11/2020,35644.00,34165.30,35644.00,33931.80,5.74M,4.21%
12/14/2020,36188.80,35916.40,36227.70,35682.90,3.69M,1.53%
12/15/2020,35877.50,35916.40,36577.90,35682.90,4.30M,-0.86%
12/16/2020,36889.20,35877.50,36928.10,35877.50,3.89M,2.82%
12/17/2020,36110.90,36422.20,37044.80,36110.90,4.90M,-2.11%
12/18/2020,36577.90,36344.40,36967.00,36110.90,3.06M,1.29%
12/21/2020,36928.10,37356.10,37356.10,36188.80,3.11M,0.96%
12/22/2020,36461.10,36928.10,36928.10,36266.60,3.44M,-1.26%
12/23/2020,36266.60,36577.90,36967.00,36110.90,2.65M,-0.53%
12/24/2020,35410.50,36266.60,36422.20,34165.30,3.94M,-2.36%
12/25/2020,36266.60,35410.50,36344.40,35021.40,1.97M,2.42%
12/28/2020,36928.10,36539.00,37356.10,36422.20,3.97M,1.82%
12/29/2020,37628.50,36811.40,37862.00,36811.40,3.81M,1.90%
12/30/2020,37395.10,37667.40,37978.70,37356.10,1.81M,-0.62%
12/31/2020,37909.50,37395.00,37909.50,37197.20,1.69M,1.38%
1/4/2021,38186.50,37790.80,38344.80,37790.80,2.51M,0.73%
1/5/2021,37909.50,37909.50,38067.80,37711.60,2.71M,-0.73%
1/6/2021,38621.80,38226.00,40046.30,37632.50,4.62M,1.88%
1/7/2021,38700.90,38621.80,39492.30,38384.30,2.11M,0.20%
1/8/2021,38384.30,39017.50,39017.50,38146.90,2.56M,-0.82%
1/11/2021,38186.50,38384.30,38463.50,37909.50,3.47M,-0.52%
1/12/2021,38582.20,38186.50,38780.00,37909.50,2.75M,1.04%
1/13/2021,38344.80,38621.80,38938.30,38305.20,2.08M,-0.62%
1/14/2021,38661.30,38384.30,38780.00,37988.60,2.40M,0.83%
1/15/2021,38661.30,39017.50,39175.80,38661.30,3.02M,0.00%
1/18/2021,38503.00,38700.90,38780.00,38463.50,2.12M,-0.41%
1/19/2021,35812.20,38463.50,38463.50,35812.20,3.40M,-6.99%
1/20/2021,36010.00,35812.20,36801.50,33635.80,2.90M,0.55%
1/21/2021,36801.50,36089.20,36801.50,35772.60,1.69M,2.20%
1/22/2021,35812.20,36801.50,36841.00,35693.50,2.78M,-2.69%
1/25/2021,35297.80,35614.30,35772.60,35139.50,1.73M,-1.44%
1/26/2021,33675.30,35099.90,35099.90,33081.70,2.31M,-4.60%
1/27/2021,32686.00,33675.30,34348.00,32132.00,2.64M,-2.94%
1/28/2021,30430.50,30865.70,31657.20,30430.50,3.39M,-6.90%
1/29/2021,31578.00,28887.20,32329.90,28887.20,2.53M,3.77%
2/1/2021,30944.90,31578.00,32448.60,30588.70,1.94M,-2.00%
2/2/2021,31142.70,30786.60,31617.60,30509.60,3.14M,0.64%
2/3/2021,32725.60,31736.30,32844.30,31419.70,2.33M,5.08%
2/4/2021,32844.30,32765.20,32923.50,32369.50,1.73M,0.36%
2/5/2021,33081.70,32844.30,33319.20,32686.00,1.61M,0.72%
2/8/2021,31736.30,33081.70,33240.00,30905.30,2.36M,-4.07%
2/9/2021,32290.30,32052.90,32606.90,31419.70,1.82M,1.75%
2/17/2021,33319.20,32329.90,33319.20,32329.90,1.81M,3.19%
2/18/2021,34348.00,33398.30,34427.20,33002.60,2.94M,3.09%
2/19/2021,34902.00,34031.50,35218.60,33912.80,2.55M,1.61%
2/22/2021,34625.00,34902.00,35218.60,34585.50,1.92M,-0.79%
2/23/2021,34822.90,34625.00,34902.00,34189.80,1.93M,0.57%
2/24/2021,34071.00,34743.80,34981.20,33714.90,2.06M,-2.16%
2/25/2021,33991.90,34150.20,34664.60,33398.30,2.18M,-0.23%
2/26/2021,34506.30,33873.20,34585.50,33477.50,1.74M,1.51%
3/1/2021,34902.00,34506.30,35139.50,34506.30,2.83M,1.15%
3/2/2021,34862.50,35218.60,35297.80,34704.20,2.67M,-0.11%
3/3/2021,34664.60,34862.50,34981.20,34585.50,1.99M,-0.57%
3/4/2021,33833.60,34822.90,35020.80,33477.50,2.63M,-2.40%
3/5/2021,33556.60,33833.60,34268.90,33240.00,2.34M,-0.82%
3/8/2021,33596.20,34348.00,34348.00,33477.50,2.01M,0.12%
3/9/2021,33121.30,33556.60,33556.60,32844.30,3.06M,-1.41%
3/10/2021,33240.00,33240.00,33398.30,32765.20,2.59M,0.36%
3/11/2021,34268.90,33794.00,34506.30,33675.30,2.10M,3.10%
3/12/2021,34308.50,34427.20,34585.50,34110.60,3.19M,0.12%
3/15/2021,34031.50,34427.20,34506.30,33873.20,3.50M,-0.81%
3/16/2021,33556.60,34031.50,34189.80,33477.50,2.80M,-1.40%
3/17/2021,34268.90,33635.80,34348.00,33200.50,5.47M,2.12%
3/18/2021,35614.30,34822.90,35851.80,34466.80,7.13M,3.93%
3/19/2021,35614.30,35614.30,35930.90,35376.90,3.63M,0.00%
3/22/2021,35337.30,35614.30,35614.30,35218.60,3.22M,-0.78%
3/23/2021,34585.50,35218.60,35258.20,34110.60,5.72M,-2.13%
3/24/2021,33358.80,34031.50,34268.90,33160.90,4.20M,-3.55%
3/25/2021,33437.90,33635.80,33991.90,33200.50,2.98M,0.24%
3/26/2021,33319.20,33200.50,33556.60,32052.90,3.08M,-0.35%
3/29/2021,33675.30,33635.80,33754.50,33358.80,1.70M,1.07%
3/30/2021,33912.80,34031.50,34071.00,33477.50,2.90M,0.71%
3/31/2021,33991.90,33991.90,34387.60,33873.20,2.73M,0.23%
4/1/2021,34783.30,34031.50,34822.90,34031.50,4.66M,2.33%
4/2/2021,35614.30,35139.50,36010.00,34862.50,7.29M,2.39%
4/5/2021,36049.60,36168.30,36326.60,35693.50,7.51M,1.22%
4/6/2021,36207.90,35930.90,36603.60,35653.90,5.17M,0.44%
4/7/2021,36049.60,36168.30,36207.90,35891.30,3.28M,-0.44%
4/8/2021,35456.00,36168.30,36247.50,35376.90,5.55M,-1.65%
4/9/2021,35060.30,35376.90,35456.00,34862.50,5.65M,-1.12%
4/12/2021,35416.50,35218.60,35851.80,34902.00,6.48M,1.02%
4/13/2021,34545.90,35614.30,35693.50,34427.20,4.97M,-2.46%
4/14/2021,34822.90,34427.20,35060.30,34031.50,3.57M,0.80%
4/15/2021,34071.00,34902.00,34981.20,34031.50,4.66M,-2.16%
4/16/2021,33240.00,33912.80,34427.20,33121.30,5.87M,-2.44%
4/19/2021,34031.50,33240.00,34110.60,33081.70,4.02M,2.38%
4/20/2021,34189.80,34110.60,34822.90,33991.90,3.37M,0.47%
4/22/2021,32448.60,34189.80,34189.80,32448.60,3.68M,-5.09%
4/23/2021,33240.00,32448.60,33358.80,32329.90,3.87M,2.44%
4/26/2021,32052.90,33042.20,33240.00,32052.90,4.19M,-3.57%
4/27/2021,31934.20,32052.90,32290.30,31815.50,2.49M,-0.37%
4/28/2021,32132.00,31934.20,32369.50,31934.20,1.73M,0.62%
4/29/2021,32448.60,32132.00,33160.90,32132.00,2.45M,0.99%
5/4/2021,32686.00,31657.20,33081.70,31657.20,2.73M,0.73%
5/5/2021,33160.90,33002.60,33517.00,32844.30,3.39M,1.45%
5/6/2021,32646.50,33160.90,33160.90,32606.90,2.82M,-1.55%
5/7/2021,32171.60,32132.00,32606.90,32052.90,4.66M,-1.45%
5/10/2021,32765.20,32052.90,32844.30,31934.20,3.81M,1.85%
5/11/2021,33319.20,33240.00,34427.20,33081.70,6.73M,1.69%
5/12/2021,33754.50,33240.00,33794.00,33081.70,4.19M,1.31%
5/13/2021,33714.90,33635.80,34348.00,33240.00,4.38M,-0.12%
5/14/2021,33517.00,33873.20,34031.50,33477.50,3.43M,-0.59%
5/17/2021,33081.70,33635.80,34031.50,33002.60,3.76M,-1.30%
5/18/2021,32369.50,33002.60,33002.60,32290.30,4.91M,-2.15%
5/19/2021,32369.50,32448.60,32765.20,32132.00,3.61M,0.00%
5/20/2021,33121.30,32369.50,33160.90,31657.20,4.40M,2.32%
5/21/2021,35416.50,33240.00,35416.50,33121.30,16.38M,6.93%
5/24/2021,36405.80,36010.00,36722.30,36010.00,8.80M,2.79%
5/25/2021,36959.80,36405.80,37078.50,35970.50,7.96M,1.52%
5/26/2021,36920.20,36959.80,37276.30,36564.00,9.27M,-0.11%
5/27/2021,35930.90,37038.90,37038.90,35653.90,7.37M,-2.68%
5/28/2021,37315.90,36089.20,37751.20,35535.20,9.88M,3.85%
5/31/2021,38542.60,37830.30,38621.80,37592.90,7.04M,3.29%
6/1/2021,37988.60,38661.30,38780.00,37988.60,5.15M,-1.44%
6/2/2021,37513.80,37434.60,37949.00,37355.50,7.60M,-1.25%
6/3/2021,38621.80,37830.30,39175.80,37513.80,8.45M,2.95%
6/4/2021,38780.00,38542.60,39175.80,37988.60,7.47M,0.41%
6/7/2021,37038.90,38384.30,38463.50,36089.20,6.63M,-4.49%
6/8/2021,35456.00,37118.00,37355.50,35376.90,7.15M,-4.27%
6/9/2021,35970.50,35614.30,36168.30,34822.90,5.60M,1.45%
6/10/2021,34743.80,35970.50,36089.20,34743.80,5.61M,-3.41%
6/11/2021,35772.60,34822.90,35812.20,34427.20,8.04M,2.96%
6/14/2021,35535.20,36010.00,36089.20,35337.30,4.27M,-0.66%
6/15/2021,35535.20,35416.50,35733.00,34822.90,4.10M,0.00%
6/16/2021,35851.80,35376.90,36959.80,34981.20,5.30M,0.89%
6/17/2021,36326.60,35297.80,36682.80,35297.80,4.50M,1.32%
6/18/2021,36524.50,36603.60,36801.50,36168.30,4.02M,0.54%
6/21/2021,35614.30,36326.60,36405.80,35495.60,5.33M,-2.49%
6/22/2021,35614.30,35851.80,35970.50,35535.20,3.50M,0.00%
6/23/2021,35930.90,35535.20,36722.30,35535.20,3.24M,0.89%
6/24/2021,35772.60,35930.90,36326.60,35614.30,2.65M,-0.44%
6/25/2021,36049.60,35693.50,36405.80,35376.90,3.24M,0.77%
6/28/2021,37118.00,36405.80,37276.30,36128.80,8.41M,2.96%
6/29/2021,37118.00,37197.20,37909.50,36880.60,4.96M,0.00%
6/30/2021,37395.00,37118.00,37553.30,37078.50,5.03M,0.75%
7/1/2021,37434.60,37592.90,37711.60,37078.50,5.79M,0.11%
7/2/2021,37236.80,37592.90,37790.80,37118.00,5.29M,-0.53%
7/5/2021,36920.20,37236.80,37236.80,35772.60,4.39M,-0.85%
7/6/2021,34822.90,37118.00,38463.50,34822.90,8.67M,-5.68%
7/7/2021,36010.00,35218.60,36128.80,34506.30,4.96M,3.41%
7/8/2021,36247.50,36010.00,36524.50,35574.80,2.68M,0.66%
7/9/2021,35535.20,35772.60,36405.80,34822.90,4.51M,-1.97%
7/12/2021,33240.00,35297.80,35297.80,33081.70,7.57M,-6.46%
7/13/2021,33556.60,33635.80,33833.60,32883.90,2.49M,0.95%
7/14/2021,33714.90,33635.80,33794.00,32448.60,2.25M,0.47%
7/15/2021,33794.00,33279.60,34150.20,33240.00,2.26M,0.23%
7/16/2021,33635.80,33873.20,34031.50,33635.80,1.78M,-0.47%
7/19/2021,31380.20,32527.70,33160.90,31380.20,3.72M,-6.71%
7/20/2021,32448.60,31419.70,32448.60,30786.60,3.41M,3.40%
